Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"19410300","1","19457817","","2013-10-16 17:49:07","","25","29546","<p>In iOS 7 switches don't allow custom on/off images by default.  While I can still set them in the Interface Builder it doesn't show up.</p>

<p><a href=""https://developer.apple.com/library/ios/documentation/userexperience/conceptual/TransitionGuide/TransitionGuide.pdf"">https://developer.apple.com/library/ios/documentation/userexperience/conceptual/TransitionGuide/TransitionGuide.pdf</a></p>

<p>The transition guide merely notes that it isn't on by default anymore.  Presumably there is a way to change that so I do use the images I have.</p>
","1159330","","","","","2016-09-06 08:16:53","Custom On/Off Image iOS 7.0 UI Switch","<ios><xcode><uiswitch>","3","2","0","","","CC BY-SA 3.0"
"19410306","1","","","2013-10-16 17:49:33","","0","1133","<p>I am trying to use binary search to look for a string that contains a substring. </p>

<pre><code>ArrayList&lt;String&gt; ch = new ArrayList&lt;String&gt;();
    ch.add(""qwerty"");
    ch.add(""asdfghjkl"");
    ch.add(""c"");
    ch.add(""d"");
    ch.add(""e"");
    Comparator&lt;String&gt; comparator = new Comparator&lt;String&gt;() {
        public int compare(String node1, String node2) {
            if (node1.contains(node2)) {
                return 0;
            }
            return node1.indexOf(node2);
        }
    };


    int pos2 = Collections.binarySearch(ch, ""sdf"", comparator);
</code></pre>

<p>Is it possible to use binarysearch instead of using loop. This is giving me an incorrect index.</p>

<p>I am trying to avoid using a string.substring(x,y) where x and y is a fixed value.</p>
","1713114","","","","","2013-10-16 18:11:51","Java - Comparator to search for substring","<java><search><comparator>","4","0","","","","CC BY-SA 3.0"
"19410309","1","","","2013-10-16 17:49:40","","1","715","<p>Just want to know if I have singleton object which has non static map. Why objects in maps are going to pergem space and not in heap. I can see from Visual VM that with intersession of object in Map pergem space is increasing.</p>

<p>What I was aware was only static variable and classes goes in pergem space rest all the objects should go to heap.</p>

<p>Is this because of singleton pattern where singleton object is static hence the reference is pointing to heap but still have retain size in pergem?</p>

<p>If this is the case what's the remedy to this problem. </p>
","2887506","","","","","2013-10-16 21:36:17","Per Gem Out of memory for Singleton pattern","<java><performance><out-of-memory>","1","2","","","","CC BY-SA 3.0"
"19410313","1","","","2013-10-16 17:50:01","","0","1869","<p>I read that UInt(1) refers to a 1-bit decimal literal. I'm confused about what UInt(0) could mean. It is used in a Counter code that goes as follows :-</p>

<pre><code>package TutorialSolutions

    import Chisel._

    object Counter {`

    `def wrapAround(n: UInt, max: UInt) = `    

        Mux(n &gt; max, **UInt(0)**, n)

        // ---------------------------------------- \\
        // Modify this function to increment by the
        // amt only when en is asserted
        // ---------------------------------------- \\
        def counter(max: UInt, en: Bool, amt: UInt) = {     
        val x = Reg(init=**UInt(0, max.getWidth)**)
        when (en) { x := wrapAround(x + amt, max) }


        x   
    }
</code></pre>

<p>Can someone explain the working of the two highlighted (bounded by asterisks) statements?</p>
","2887471","","106092","","2013-10-17 11:51:06","2013-10-17 11:51:06","What does UInt(0) mean?","<scala><hardware><hdl><uint><chisel>","2","0","","","","CC BY-SA 3.0"
"19410314","1","","","2013-10-16 17:50:09","","0","40","<p>In monitors, if a thread A goes to wait as some condition is false and if other thread B signals as condition is true and resets the condition so condition becomes false again. When thread A resumes execution should it check the condition? or should it proceed after that?</p>
","2793286","","","","","2013-10-20 12:33:00","In monitors,after entering thread on wait should it again check the condition?","<multithreading>","1","1","","","","CC BY-SA 3.0"
"19410319","1","19410477","","2013-10-16 17:50:19","","1","150","<p>I am attempting to get these two sub-routines running concurrently. When I fire the program I end up with:</p>

<pre><code>Perl exited with active threads:
    2 running and unjoined
    0 finished and unjoined
    0 running and detached
</code></pre>

<p>Nothing gets print onto console. I was expected while(1) to stay active until SIGTERM.</p>

<h1>Thread</h1>

<pre><code>use threads;

my $t1 = threads-&gt;create( \&amp;sub2 );
my $t2 = threads-&gt;create( \&amp;sub1 );

sub sub2 {
   my $dbh = get_connector();
   while (1) {
      print ""Worker 2 Running"";
      sleep 2;
   }
}

sub sub1 {
   while (1) {
      print ""Worker 1 Running"";
      sleep 1;
   }
}
</code></pre>

<p>Can you spot the defect here!</p>
","340390","","125389","","2013-10-16 18:15:59","2013-10-16 18:15:59","Concurrent sub-routines in Perl","<multithreading><perl>","2","3","","","","CC BY-SA 3.0"
"19410320","1","","","2013-10-16 17:50:19","","0","211","<p>I want to create a TreeView that have 'ItemsSource=ObservableCollection..."".<br>
I created a Style for TreeViewItem that contains DataGrid with controls bound to the items in the ObservableCollection. For example CheckBox that bound to a property of the item.  </p>

<p>I want to create a Trigger that in case that the item property have specific value it will change property value of the control:</p>

<pre><code>   &lt;Style TargetType=""{x:Type TreeViewItem}"" x:Key=""GridItemStyle"" x:Name=""GridItemStyle2""&gt;
            &lt;Setter Property=""Template"" &gt;
                &lt;Setter.Value&gt;
                    &lt;ControlTemplate TargetType=""{x:Type TreeViewItem}""&gt;                        
                        &lt;Border  Background=""Red"" BorderBrush=""Yellow"" BorderThickness=""3"" Margin=""2,10,0,0""&gt;
                            &lt;StackPanel Background=""Red"" Margin=""10,10,10,10"" Orientation=""Horizontal""&gt;                                                                                                
                                &lt;StackPanel.Triggers&gt;
                                    &lt;Trigger Property=""{Binding IsSucceed}"" Value=""True""&gt;
                                        &lt;Setter Property=""Background"" Value=""Blue""/&gt;
                                    &lt;/Trigger&gt;
                                &lt;/StackPanel.Triggers&gt;
                                &lt;TextBlock Margin=""0,0,10,0"" Text=""{Binding Path=time, StringFormat={}\{0:dd/MM/yyyy hh:mm:ss:fff\}, Mode=OneWay}""/&gt;
                                &lt;TextBlock Margin=""0,0,10,0"" Text=""{Binding milisecond}""/&gt;
                                &lt;TextBlock Margin=""0,0,10,0"" Text=""{Binding address}""/&gt;
                                &lt;TextBlock Margin=""0,0,10,0"" Text=""{Binding IsSucceed}""/&gt;
                                &lt;TextBlock Margin=""0,0,10,0"" Text=""{Binding statues}""/&gt;
                            &lt;/StackPanel&gt;
                        &lt;/Border&gt;                       
                    &lt;/ControlTemplate&gt;                                      
                &lt;/Setter.Value&gt;
            &lt;/Setter&gt;
        &lt;/Style&gt;
</code></pre>

<p>The get exception in runtime because of the Trigger:  </p>

<pre><code>  &lt;Trigger Property=""{Binding IsSucceed}"" Value=""True""&gt;
       &lt;Setter Property=""Background"" Value=""Blue""/&gt;
  &lt;/Trigger&gt;
</code></pre>

<p>How do I solve it?</p>
","436862","","","","","2013-10-16 18:55:14","How do I bound style property to item value in WPF?","<c#><wpf><binding><styles><treeview>","2","0","","","","CC BY-SA 3.0"
"19410322","1","","","2013-10-16 17:50:25","","4","4754","<p>I am going through (<a href=""https://stackoverflow.com/questions/14176499/change-xlib-window-background-color-with-c"">Change Xlib window background color with C++</a>) &amp; know to set the background color of XWindow. </p>

<p>But how can I set the Alpha value of that Xwindow. I tried several things, but when I do read from XWindow, each pixel has Alpha as 0xff.</p>

<p>Is there any way I can set this alpha as 0x00. Please provide some sample code.</p>
","1409528","","-1","","2017-05-23 11:58:35","2015-07-01 19:46:47","Change Alpha value of pixels in Xlib window","<x11><pixel><xlib><alpha-transparency>","2","2","0","","","CC BY-SA 3.0"
"19410324","1","","","2013-10-16 17:50:27","","2","546","<p>I have a program where i assert some fact. For example:</p>

<pre><code>apple(red)
dog(browm)
desk(black)
</code></pre>

<p>I would like to create a clause in a file. For example:</p>

<pre><code>  mylife(my):- 
      apple(red),
      dog(browm),
      desk(black).
</code></pre>

<p>How can i do to write the fact in a file txt?</p>
","2502488","","","","","2019-04-08 14:15:17","Save asserted facts in file as clause","<prolog>","1","0","","","","CC BY-SA 3.0"
"19410327","1","","","2013-10-16 17:50:51","","1","628","<p>Folks</p>

<p>My scenario : I have a login form. When I click the submit button, it should call a CGI script ""someurl?userName=user&amp;password=pwd"". Based on the script response, I should be able to forward my pages. </p>

<p>The cgi script response would be,  when entered in browser manually, will display a table if the username and password are correct, else the script will display ""Please enter a valid username and password"".</p>

<p>Can someone please explain me how to get the CGI script response using AJAX. </p>
","2887487","","","","","2013-10-16 17:59:46","How to get the CGI Script response using AJAX","<javascript><jquery><ajax><cgi>","1","0","","","","CC BY-SA 3.0"
"19410331","1","19420285","","2013-10-16 17:50:58","","0","1654","<p>I know there are some questions about this here, and I tried a lot of solutions around but i'm still stuck.
I tried to use this <a href=""https://stackoverflow.com/questions/12235060/pagination-in-xsl"">pagination in xsl</a>
and this <a href=""https://stackoverflow.com/questions/4858057/possible-to-split-xml-into-multiple-pages-with-xslt"">Possible to split XML into multiple pages with XSLT?</a> but don't get what I need,</p>

<p>I need to create a pagination in my generated html, using a XML through a XSLT parser.</p>

<p>XML file is like this</p>

<pre><code>&lt;root&gt;
    &lt;result&gt;
        &lt;a&gt;field one&lt;/a&gt;
        &lt;b&gt;field two&lt;/b&gt;
        &lt;c&gt;field three&lt;/c&gt;
    &lt;/result&gt;
    &lt;result&gt;
        &lt;a&gt;hello&lt;/a&gt;
        &lt;b&gt;thanks&lt;/b&gt;
        &lt;c&gt;for help&lt;/c&gt;
    &lt;/result&gt;
    &lt;result&gt;
        &lt;a&gt;thank&lt;/a&gt;
        &lt;b&gt;you&lt;/b&gt;
        &lt;c&gt;!!&lt;/c&gt;
    &lt;/result&gt;
    ..... 
&lt;/root&gt;
</code></pre>

<p>and my XSLT without pagination is this</p>

<pre><code>&lt;xsl:stylesheet version=""1.0""
    xmlns:xsl=""http://www.w3.org/1999/XSL/Transform"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt""
    xmlns:user=""http://mycompany.com/mynamespace""&gt;


    &lt;xsl:output method=""html"" indent=""yes"" /&gt;

    &lt;xsl:template match=""/""&gt;
        &lt;html&gt;
            &lt;body&gt;
                &lt;xsl:apply-templates /&gt;
            &lt;/body&gt;
        &lt;/html&gt;
    &lt;/xsl:template&gt;

    &lt;xsl:template match=""root""&gt;
                    &lt;xsl:for-each select=""result""&gt;
                        &lt;div class=""list_item""&gt;
                            &lt;div class=""dmv_line""&gt;
                                &lt;div class=""box_text""&gt;
                                    &lt;h2&gt;&lt;xsl:value-of select=""a""/&gt;&lt;/h2&gt;
                                &lt;/div&gt;
                                &lt;/div&gt;
                                &lt;div class=""dmv_line""&gt;
                                    &lt;div class=""box_text""&gt;
                                        &lt;h2&gt;&lt;xsl:value-of select=""b""/&gt;&lt;/h2&gt;
                                    &lt;/div&gt;
                                &lt;/div&gt;
                                &lt;div class=""dmv_line""&gt;
                                    &lt;div class=""box_text""&gt;
                                        &lt;h2&gt;&lt;xsl:value-of select=""c""/&gt;&lt;/h2&gt;
                                    &lt;/div&gt;
                                &lt;/div&gt;
                            &lt;/div&gt;
                        &lt;/div&gt;
                    &lt;/xsl:for-each&gt;
    &lt;/xsl:template&gt;


&lt;/xsl:stylesheet&gt;
</code></pre>

<p>What I need is to create a <code>&lt;div&gt;</code> that encapsulate results 3 by 3 or 4 by 4, which I will make hide or visible in javascript later.. 
Thanks</p>

<p>[EDIT]:
The HTML output, if I assume to make pagination 2 elements per page, and considering only the 3 elements in example, the output should be</p>

<pre><code>&lt;-- page number one ---&gt;
&lt;div id=""1""&gt;
 &lt;div class=""list_item""&gt;
     &lt;div class=""dmv_line""&gt;
        &lt;div class=""box_text""&gt;
            &lt;h2&gt;field one&lt;/h2&gt;
        &lt;/div&gt;
     &lt;/div&gt;
    &lt;div class=""dmv_line""&gt;
        &lt;div class=""box_text""&gt;
            &lt;h2&gt;field two&lt;/h2&gt;
        &lt;/div&gt;
     &lt;/div&gt;
     &lt;div class=""dmv_line""&gt;
        &lt;div class=""box_text""&gt;
            &lt;h2&gt;field three&lt;/h2&gt;
        &lt;/div&gt;
     &lt;/div&gt;
    &lt;/div&gt;
     &lt;div class=""list_item""&gt;
         &lt;div class=""dmv_line""&gt;
            &lt;div class=""box_text""&gt;
                &lt;h2&gt;hello&lt;/h2&gt;
            &lt;/div&gt;
         &lt;/div&gt;
        &lt;div class=""dmv_line""&gt;
            &lt;div class=""box_text""&gt;
                &lt;h2&gt;thanks&lt;/h2&gt;
            &lt;/div&gt;
         &lt;/div&gt;
         &lt;div class=""dmv_line""&gt;
            &lt;div class=""box_text""&gt;
                &lt;h2&gt;for help&lt;/h2&gt;
            &lt;/div&gt;
         &lt;/div&gt;
    &lt;/div&gt;
&lt;/div&gt;
 &lt;-- END OF page number one ---&gt;
 &lt;-- page number two ---&gt;
&lt;div id=""2""&gt;     
     &lt;div class=""list_item""&gt;
         &lt;div class=""dmv_line""&gt;
            &lt;div class=""box_text""&gt;
                &lt;h2&gt;thank&lt;/h2&gt;
            &lt;/div&gt;
         &lt;/div&gt;
        &lt;div class=""dmv_line""&gt;
            &lt;div class=""box_text""&gt;
                &lt;h2&gt;you&lt;/h2&gt;
            &lt;/div&gt;
         &lt;/div&gt;
         &lt;div class=""dmv_line""&gt;
            &lt;div class=""box_text""&gt;
                &lt;h2&gt;!!!&lt;/h2&gt;
            &lt;/div&gt;
         &lt;/div&gt;
    &lt;/div&gt;
&lt;/div&gt;  
 &lt;-- END OF page number two ---&gt;
</code></pre>
","1768043","","-1","","2017-05-23 11:57:20","2013-10-17 08:28:18","Convert XML to HTML using XSLT Pagination","<html><xml><xslt><pagination>","1","1","","","","CC BY-SA 3.0"
