Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"27762280","1","27790171","","2015-01-04 04:13:17","","2","1862","<p>In Node, I am trying to duplicate a gulp vinyl stream using <code>Passthrough</code>. I get <code>TypeError: Invalid non-string/buffer chunk</code> when attempting <code>c = fileStream.pipe(b);</code></p>

<p>I suspect it may be because <code>fileStream</code> is a gulp vinyl stream.</p>

<pre><code>var pass = require('stream').PassThrough;

function duplicateStream(fileStream) {
    b = new pass();
    c = fileStream.pipe(b);
    return c;
}
</code></pre>
","1483954","","","","","2015-01-06 00:17:34","Duplicate Gulp Vinyl Stream with PassThrough- `TypeError: Invalid non-string/buffer chunk`","<node.js><stream><gulp>","1","0","","","","CC BY-SA 3.0"
"27762285","1","","","2015-01-04 04:14:08","","3","728","<p>What is the best way to implement the following code in sails.js v0.10.5?  Should I be handling this with a policy, and if so, how? The init() function required by Stormpath requires Express (app) as an argument.  Currently, I am using the following code in sails.config.http.js as custom middleware.</p>

<pre>customMiddleware: function(app) {
        var stormpathMiddleware = require('express-stormpath').init(app, {
            apiKeyFile: '',
            application: '',
            secretKey: ''
        });
        app.use(stormpathMiddleware);
    }
</pre>
","4416453","","","","","2015-01-04 06:06:53","How to configure Stormpath as middleware in Sails.js","<express><sails.js><middleware><stormpath>","1","0","","","","CC BY-SA 3.0"
"27762288","1","","","2015-01-04 04:14:40","","0","62","<p>Okay, I'm an huge noob with that kind of stuff, and I don't really know where to begin with. Google help is somehow not enough :/.
I want to make a conditionnal count on a single column :</p>

<pre><code>COUNTIF(A1:A10, ""3"")
</code></pre>

<p>It will return the number of 3 in the cells from A1 to A10. Now the problem is, there can be multiples values in each cell formatted like this : ""1; 3; 5"". I can easily match this using regex :</p>

<pre><code>B1 = REGEXEXTRACT(A1,""3"")
</code></pre>

<p>Then repeat and sum on the second column. Now, how can I do this using a single formula?</p>

<pre><code>COUNTIF(A1:A10, REGEXEXTRACT(A1:A10,""3""))
</code></pre>

<p>This doesn't work because regexextract take as an input a single cell. I would like to tell it to use the same cell than in the countif, but I have no clue on how to achieve this.</p>
","3778355","","","","","2015-12-14 04:43:40","Google spreadsheet, passing parameter","<google-sheets>","2","0","","","","CC BY-SA 3.0"
"27762289","1","","","2015-01-04 04:14:41","","0","44","<p>I'm trying to use Excel to set up a scoring system for an Alternate Reality Game. I have a sheet that takes all the tasks players complete, scores them, and calculates their total points. From that, it determines their level in the game. They get a point multiplier based on their level, which the formula that calculates the scores references. You can see the problem: every time the multiplier increases, Excel automatically recalculates the points for every task, including the ones that are over and done with, thereby artificially inflating players' scores. Is there some way to prevent this from happening? </p>

<p>Thanks. </p>
","4416463","","","","","2015-01-04 04:14:41","Maintain calculated value in Excel","<excel><formulas>","0","4","","","","CC BY-SA 3.0"
"27762297","1","27789641","","2015-01-04 04:15:41","","1","335","<p>I am trying to utilize the JSON result of a GET request to my Li3 app, but I would like the result to be an array of the returned JSON objects, rather than an object of the JSON objects.</p>

<p>I have the following code in my view file (index.html.php):<br>
<code>print($todos-&gt;to('json'));</code></p>

<p>Which results in each row becoming a JSON object (good), but within an over-arching JSON object.</p>

<pre><code>{
    ""1"": {
        ""id"": ""1"",
        ""title"": ""One"",
        ""done"": ""0""
    },
    ""2"": {
        ""id"": ""2"",
        ""title"": ""Two"",
        ""done"": ""0""
    },
    ""3"": {
        ""id"": ""3"",
        ""title"": ""Three"",
        ""done"": ""0""
    },
    ""4"": {
        ""id"": ""4"",
        ""title"": ""Four"",
        ""done"": ""0""
    }
}
</code></pre>

<p>I would like to get:</p>

<pre><code>[
    {
        ""id"": ""1"",
        ""title"": ""One"",
        ""done"": ""0""
    },
    {
        ""id"": ""2"",
        ""title"": ""Two"",
        ""done"": ""0""
    },
    {
        ""id"": ""3"",
        ""title"": ""Three"",
        ""done"": ""0""
    },
    {
        ""id"": ""4"",
        ""title"": ""Four"",
        ""done"": ""0""
    }
]
</code></pre>

<p>Note: I've found that this was the case (array of objects) in commit ""<a href=""https://github.com/UnionOfRAD/lithium/commit/974469cf25db5cbab61f3e1ff172405f4635032e"" rel=""nofollow"">974469cf25db5cbab61f3e1ff172405f4635032e</a>"" of the <a href=""https://github.com/UnionOfRAD/lithium"" rel=""nofollow"">lithium github project</a>, but with anything after that commit, the result is an object of objects.</p>
","2631804","","","","","2015-01-21 15:39:14","Get Li3 to return JSON results as an array of objects, not an object of objects","<json><lithium>","2","0","","","","CC BY-SA 3.0"
"27762298","1","","","2015-01-04 04:16:13","","2","366","<p>I am new to Ruby on Rails and have been following the steps to create a blog on a youtube tutorial. Everything was going fine till issuing the command <code>rail console</code> when this pops up and the command doesn’t initialise.</p>

<pre><code>/usr/lib/ruby/vendor_ruby/active_support/test_case.rb:12:in `&lt;module:ActiveSupport&gt;':     uninitialized constant Test (NameError)
  from /usr/lib/ruby/vendor_ruby/active_support/test_case.rb:11:in `&lt;top (required)&gt;'
  from /usr/lib/ruby/vendor_ruby/rails/console/app.rb:2:in `&lt;top (required)&gt;'
  from /usr/lib/ruby/vendor_ruby/rails/application.rb:312:in `initialize_console'
  from /usr/lib/ruby/vendor_ruby/rails/application.rb:152:in `load_console'
  from /usr/lib/ruby/vendor_ruby/rails/commands/console.rb:27:in `start'
  from /usr/lib/ruby/vendor_ruby/rails/commands/console.rb:8:in `start'
  from /usr/lib/ruby/vendor_ruby/rails/commands.rb:41:in `&lt;top (required)&gt;'
  from script/rails:6:in `require'
  from script/rails:6:in `&lt;main&gt;'    


Rails -v = rails 3.2.16
Ruby -v = ruby 1.9.3p484 (2013-11-22 revision 43786) [i686-linux] ubuntu
RVM -v = rvm 1.26.7 (latest) by Wayne E. Seguin &lt;wayneeseguin@gmail.com&gt;, Michal Papis &lt;mpapis@gmail.com&gt; [https://rvm.io/]
</code></pre>

<p>There seems to be a few people with similar issues and I've tried to resolve it that way but it's been like 5 hours now and still no console. </p>

<p>There was a method that involved editing the <code>test_case.rb</code> by inserting <code>test/unit</code> in the requirements. The ruby file is readonly and won't even edit using the <code>gksudo edit test_case.rb</code></p>

<p>Also there was info about it being due to not having <code>minitest</code> installed and in the <code>Gemfile</code>. Its definitely installed but I don't know how to put it in the <code>Gemfile</code>.</p>

<p>Can someone please, please help me.... I'm begging you.</p>
","4416352","","429758","","2015-01-04 04:33:41","2015-01-04 04:33:41","message: uninitialized constant Test (NameError) stops 'rails c' from working","<ruby-on-rails>","0","2","","","","CC BY-SA 3.0"
"27762299","1","27793136","","2015-01-04 04:16:15","","0","156","<p>I'm using HTTPTask to load data from openweathermap.org. Which is working fine. I'm having trouble converting the data to JSON. I'd like to use SwiftyJSON but, I can't quite figure out how to bridge the two. </p>

<p>HTTPTask has a JSON Serializer, which I got working, but I rather use Swifty, it's seems easier to work with. </p>

<p>Here's what I have so far. This loads the weather from openweathermap.org. I'm not sure how to pass the response into Swifty. </p>

<pre><code>var request = HTTPTask()
request.requestSerializer = JSONRequestSerializer()
request.responseSerializer = JSONResponseSerializer()

request.GET(openWeatherURL, parameters: [""q"":""San Francisco"", ""APPID"":openWeatherAPIKey], success: {(response: HTTPResponse) in
    if let dict = response.responseObject as? Dictionary&lt;String, AnyObject&gt; {
        println(""Response: \(response)"")
        println(""Dictionary: \(dict)"")
        let description = dict[""weather""][""description""]
        println(description)
                }
}, failure: {(error: NSError, repsonse: HTTPResponse?) in
    println(""error \(error)"")
})
</code></pre>
","752543","","","","","2015-01-06 06:18:13","HTTPTask response into Swifty for JSON serialization","<json><xcode><swift>","1","3","","","","CC BY-SA 3.0"
"27762302","1","","","2015-01-04 04:16:56","","0","90","<p>In my form  I have written something like:</p>

<pre class=""lang-html prettyprint-override""><code>Enter your Name : &lt;input type=""text"" name=""myname"" /&gt;
&lt;div id=""mynameerror""&gt; &lt;/div&gt;
&lt;br /&gt;
</code></pre>

<p>In the validation: i retrieve the element with id 'mynameerror', and if the input is empty, and i set some error string into innterHTML. </p>

<p><strong>Question:</strong></p>

<p>Now, is it possible to construct id name of <strong>div</strong> tag by retrieving '<strong>name</strong>' property of the '<strong>input</strong>' tag ?</p>

<p>something like:</p>

<pre><code>&lt;div id=""name property"" + ""error""&gt; &lt;/div&gt;   
</code></pre>
","3796318","","4281779","","2015-12-11 23:54:53","2015-12-11 23:54:53","HOw can i retrieve name value of input type at run time","<javascript>","2","1","","","","CC BY-SA 3.0"
"27762307","1","27763027","","2015-01-04 04:18:22","","4","885","<p>I've inherited a project which is a site running python/django. Having an issue where I believe Django is holding onto files in memcache (possibly).</p>

<p>It's a production server. There is currently no DEV environment (this is another matter). </p>

<p>I'm forced to make a requested emergency bug fix to the live site. BUT any modification to .py files are not reflected on the site. I can even delete a view.py (and view.pyc) entirely and the page merrily continues to load. I have looked into caching (<a href=""https://docs.djangoproject.com/en/1.3/topics/cache/"" rel=""nofollow noreferrer"">https://docs.djangoproject.com/en/1.3/topics/cache/</a>), and have added the appropriate dummycache line:</p>

<pre><code>CACHES = {
    'default': {
        'BACKEND': 'django.core.cache.backends.dummy.DummyCache',
    }
}
</code></pre>

<p>I've  tried forcing cache to 1 second:</p>

<pre><code>CACHE_MIDDLEWARE_KEY_PREFIX = ''
CACHE_MIDDLEWARE_SECONDS = 1
CACHE_MIDDLEWARE_ALIAS = 'default'
</code></pre>

<p>Restarting nginx service does not help. I can run <code>/etc/init.d/nginx restart</code> and original files are still running after changes or being deleted completely. The only thing which forces the new files to be read and re-compiled to pyc is restarting the entire VPS instance! I can edit templates just fine and changes are reflected asap, its only py files not compiling to pyc.</p>

<p>Some other points:</p>

<ol>
<li>I've also tried <code>sudo /etc/init.d/nginx reload</code>, no dice.</li>
<li>This is an AWS EC2 linux VPS its running python via nginx not apache</li>
<li>I've tried <code>touch &lt;project&gt;/wsgi.py</code></li>
<li>Distro is CentOS release 6.5 (Final), so i've also tried <code>sudo service nginx reload</code> and <code>sudo service nginx restart</code>.</li>
</ol>

<p>Is anyone please able to shed some light on this?</p>

<p>Edit: as a test, I've just deleted a critical view.py + view.pyc file to a sub section of the site, after 15 minutes, it is still running perfectly.</p>

<p>Edit2: i'm starting to think I'm simply meant to restart nginx in a different way. What should I be calling? <a href=""https://stackoverflow.com/questions/25335912/saving-changes-to-django-with-nginx?rq=1"">Saving Changes To Django with Nginx?</a></p>

<p>Edit3: Based on IgnacioVazquez-Abrams help below, found that it was using uwsgi via ps -ef processes. I then found that it was using supervisor as a manager and all appropriate conf files looked fine. Then simply had to restart supervisor and BAM files updated instantly. Needless to say, this was stretching my knowledge of linux + python.</p>
","629222","","-1","","2017-05-23 11:44:40","2015-01-04 06:24:10","django holding onto files in cache, delete view.py and view.pyc file, still runs","<python><linux><django><nginx>","1","9","","","","CC BY-SA 3.0"
"27762310","1","","","2015-01-04 04:18:48","","1","129","<p>hello everyone,</p>

<p>I want to create a web application using jsp,servlet and jdbc etc.</p>

<p>It simply create a table of name student,contains various field as information about student in database and different page perform different query tasks .</p>

<p>The problem is that I want to create a war file to distribute this app to my client.</p>

<p>When I write a sql query to create a table in my jsp page , it tries to create a new table every time whenever I run this project.</p>

<p>Here i want that it creates a table only when the user run this first time.So that when I distribute the war file to my client ,on the first run it create a student name table and perform the required query and for the future run it only perform other query but not create a table again. </p>

<p>I need your valuable guidance and overview for solving this problem.Any type of help will be appreciated.
    ""thanks""  </p>
","4414739","","330315","","2015-01-04 11:22:42","2015-01-05 07:34:01","what is the code to create a table in sql only at first run of project?","<sql><oracle><jsp><jdbc>","1","5","0","","","CC BY-SA 3.0"
"27762311","1","","","2015-01-04 04:18:48","","1","5321","<p>I saw another post explaining the use of sequence table to create prefixed AUTO INCREMENT ID.</p>

<p><a href=""https://stackoverflow.com/questions/17893988/how-to-make-mysql-table-primary-key-auto-increment-with-some-prefix"">Link to referenced post</a></p>

<pre><code>SQL Fiddle
http://sqlfiddle.com/#!2/0ed88/1
</code></pre>

<p>I need the generated auto increment format to be: YYMM + AUTO INCREMENT VALUE that reset every month. For example now is January, 2015. The generated id should be: 15011, 15012, 15013, etc. Next month February 2015, the generated id should be: 15021, 15022, 15023, etc. I can use the above method to generate the prefix, however how do I reset the AUTO INCREMENT value each month? Database is InnoDB. Any help will be greatly appreciated :)</p>

<p>MODIFIED CODE</p>

<pre><code>CREATE TABLE table1_seq
(
  id INT NOT NULL AUTO_INCREMENT PRIMARY KEY
)|

CREATE TABLE Table1
(
  id VARCHAR(7) NOT NULL PRIMARY KEY DEFAULT '0', name VARCHAR(30)
)|


CREATE TRIGGER tg_table1_insert
BEFORE INSERT ON table1
FOR EACH ROW
BEGIN
  INSERT INTO table1_seq VALUES (NULL);
  SET NEW.id = CONCAT(DATE_FORMAT(NOW(),'%y%m'), LAST_INSERT_ID());
END |


INSERT INTO Table1 (name) VALUES ('Jhon'), ('Mark')|
</code></pre>
","1404458","","-1","","2017-05-23 12:19:20","2016-01-10 20:28:05","MySQL AUTO INCREMENT with Prefix (YYMM) that reset every month","<mysql><sql><database><auto-increment>","3","1","","","","CC BY-SA 3.0"
"27762313","1","27762724","","2015-01-04 04:19:09","","0","790","<p>I'm having a problem making an $http.post request on a forEach loop in angularjs. Only on the last loop (obj.dtype == 'Install') that the $http.post is triggered. How do i able to make the $http.post work on every loop? </p>

<pre><code>angular.forEach($scope.data, function(obj, i){
  if(obj.dtype == 'Remove'){
    $http.post('url1').success();
  } else if(obj.dtype == 'Install'){
    $http.post('url2').success();
  }
});
</code></pre>

<p>Thanks in advance.</p>

<p><strong>Solution:</strong> </p>

<pre><code>angular.forEach($scope.data, function(obj, i){
  if(obj.dtype == 'Remove'){
    url = 'url1';
    dataToUpload = {};
  } else if(obj.dtype == 'Install'){
    url = 'url2'
    dataToUpload = {};
  }

 $http.post(url, dataToUpload).success();
});
</code></pre>
","3016431","","3016431","","2015-01-04 08:13:37","2015-01-04 08:13:37","$http.post triggered only on the last loop on angular.forEach","<angularjs>","1","0","","","","CC BY-SA 3.0"
"27762315","1","27762954","","2015-01-04 04:19:41","","0","115","<p>I'm utilizing the MEAN stack in a task-tracker app that has user accounts. There are regular users (with view-only pages available to them), and then there are admins who can add users and add/remove tasks.</p>

<p><code>req.user</code> will display the current user's request, and in my html view <code>&lt;%= user.local.property-name %&gt;</code> will print out the current user's various properties.</p>

<p>Is it possible to loop through the collection of users from passport.js to display for admins? For standard collections, I understand how to do this with standard collections but am not sure with passport.js due to my general unfamiliarity with node, express and mongo.</p>
","1634449","","","","","2015-01-04 06:13:34","How to loop through users with passport.js and print userlist onto DOM","<javascript><node.js><mongodb><mean-stack>","1","0","","","","CC BY-SA 3.0"
"27762318","1","","","2015-01-04 04:20:00","","0","119","<p>I have an unwind segue that i am using, and then i have a prepare for segue that i am using to push data.
I need the unwind segue to push the data but i am having issues combining them.
Here is the unwind segue code -</p>

<pre><code>- (IBAction)unwindFromDetailViewController:(UIStoryboardSegue *)segue {
    // ViewController *detailViewController = [segue sourceViewController];
    NSLog(@""%@"", segue.identifier);
}
</code></pre>

<p>And here is the prepare for segue code -</p>

<pre><code>- (void)prepareForSegue:(UIStoryboardSegue *)segue sender:(id)sender {
    if ([segue.identifier isEqualToString:@""showRecipeDetail""]) {
        NSIndexPath *indexPath = nil;
        Recipe *recipe = nil;
        if (self.searchDisplayController.active) {
            indexPath = [self.searchDisplayController.searchResultsTableView indexPathForSelectedRow];
            recipe = [searchResults objectAtIndex:indexPath.row];
        } else {
            indexPath = [self.tableView indexPathForSelectedRow];
            recipe = [recipes objectAtIndex:indexPath.row];
        }

        PersonDetailTVC *destViewController = segue.destinationViewController;
        destViewController.recipe = recipe;

        [self dismissViewControllerAnimated:YES completion:nil];
    }
}
</code></pre>

<p>And here is what i tried which is unwinding the segue, but not pushing the data.</p>

<pre><code>- (IBAction)unwindFromDetailViewController:(UIStoryboardSegue *)segue {
    if ([segue.identifier isEqualToString:@""CustomTableCell""]) {
        NSIndexPath *indexPath = nil;
        Recipe *recipe = nil;
        if (self.searchDisplayController.active) {
            indexPath = [self.searchDisplayController.searchResultsTableView indexPathForSelectedRow];
            recipe = [searchResults objectAtIndex:indexPath.row];
        } else {
            indexPath = [self.tableView indexPathForSelectedRow];
            recipe = [recipes objectAtIndex:indexPath.row];
        }       

        PersonDetailTVC *destViewController = segue.destinationViewController;
        destViewController.recipe = recipe;

        [self dismissViewControllerAnimated:YES completion:nil];
    }
}
</code></pre>
","4181347","","","","","2015-01-04 05:37:42","Pushing data with unwind segues","<ios><xcode>","1","3","","","","CC BY-SA 3.0"
